,imgA,imgB,imgA_seg,imgB_seg
85827,img/MEN/Tees_Tanks/id_00005160/09_1_front.jpg,img/MEN/Tees_Tanks/id_00005160/09_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00005160/09_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00005160/09_2_side_segment.png
85832,img/MEN/Tees_Tanks/id_00005160/09_2_side.jpg,img/MEN/Tees_Tanks/id_00005160/09_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00005160/09_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00005160/09_1_front_segment.png
85842,img/WOMEN/Blouses_Shirts/id_00003927/06_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00003927/06_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003927/06_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003927/06_2_side_segment.png
85845,img/WOMEN/Blouses_Shirts/id_00003927/06_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00003927/06_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003927/06_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003927/06_1_front_segment.png
85858,img/WOMEN/Blouses_Shirts/id_00003822/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00003822/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003822/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003822/03_2_side_segment.png
85860,img/WOMEN/Blouses_Shirts/id_00003822/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00003822/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003822/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003822/03_1_front_segment.png
85866,img/WOMEN/Rompers_Jumpsuits/id_00004487/02_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004487/02_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004487/02_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004487/02_2_side_segment.png
85873,img/WOMEN/Rompers_Jumpsuits/id_00004487/02_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004487/02_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004487/02_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004487/02_1_front_segment.png
85876,img/MEN/Shirts_Polos/id_00000783/01_1_front.jpg,img/MEN/Shirts_Polos/id_00000783/01_2_side.jpg,img_seg/MEN/Shirts_Polos/id_00000783/01_1_front_segment.png,img_seg/MEN/Shirts_Polos/id_00000783/01_2_side_segment.png
85879,img/MEN/Shirts_Polos/id_00000783/01_2_side.jpg,img/MEN/Shirts_Polos/id_00000783/01_1_front.jpg,img_seg/MEN/Shirts_Polos/id_00000783/01_2_side_segment.png,img_seg/MEN/Shirts_Polos/id_00000783/01_1_front_segment.png
85900,img/MEN/Tees_Tanks/id_00003342/01_2_side.jpg,img/MEN/Tees_Tanks/id_00003342/01_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00003342/01_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00003342/01_1_front_segment.png
85903,img/MEN/Tees_Tanks/id_00003342/01_1_front.jpg,img/MEN/Tees_Tanks/id_00003342/01_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00003342/01_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00003342/01_2_side_segment.png
85920,img/WOMEN/Tees_Tanks/id_00005161/03_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005161/03_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005161/03_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005161/03_1_front_segment.png
85927,img/WOMEN/Tees_Tanks/id_00005161/03_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005161/03_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005161/03_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005161/03_2_side_segment.png
85931,img/WOMEN/Cardigans/id_00003245/02_1_front.jpg,img/WOMEN/Cardigans/id_00003245/02_2_side.jpg,img_seg/WOMEN/Cardigans/id_00003245/02_1_front_segment.png,img_seg/WOMEN/Cardigans/id_00003245/02_2_side_segment.png
85936,img/WOMEN/Cardigans/id_00003245/02_2_side.jpg,img/WOMEN/Cardigans/id_00003245/02_1_front.jpg,img_seg/WOMEN/Cardigans/id_00003245/02_2_side_segment.png,img_seg/WOMEN/Cardigans/id_00003245/02_1_front_segment.png
85963,img/MEN/Tees_Tanks/id_00001121/05_2_side.jpg,img/MEN/Tees_Tanks/id_00001121/05_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00001121/05_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00001121/05_1_front_segment.png
85968,img/MEN/Tees_Tanks/id_00001121/05_1_front.jpg,img/MEN/Tees_Tanks/id_00001121/05_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00001121/05_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00001121/05_2_side_segment.png
85985,img/WOMEN/Dresses/id_00000388/08_2_side.jpg,img/WOMEN/Dresses/id_00000388/08_1_front.jpg,img_seg/WOMEN/Dresses/id_00000388/08_2_side_segment.png,img_seg/WOMEN/Dresses/id_00000388/08_1_front_segment.png
85990,img/WOMEN/Dresses/id_00000388/08_1_front.jpg,img/WOMEN/Dresses/id_00000388/08_2_side.jpg,img_seg/WOMEN/Dresses/id_00000388/08_1_front_segment.png,img_seg/WOMEN/Dresses/id_00000388/08_2_side_segment.png
86016,img/WOMEN/Tees_Tanks/id_00004707/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004707/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004707/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004707/04_1_front_segment.png
86019,img/WOMEN/Tees_Tanks/id_00004707/04_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004707/04_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004707/04_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004707/04_2_side_segment.png
86024,img/WOMEN/Dresses/id_00004347/02_1_front.jpg,img/WOMEN/Dresses/id_00004347/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00004347/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00004347/02_2_side_segment.png
86027,img/WOMEN/Dresses/id_00004347/02_2_side.jpg,img/WOMEN/Dresses/id_00004347/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00004347/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00004347/02_1_front_segment.png
86044,img/WOMEN/Tees_Tanks/id_00005479/09_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005479/09_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005479/09_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005479/09_2_side_segment.png
86047,img/WOMEN/Tees_Tanks/id_00005479/09_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005479/09_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005479/09_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005479/09_1_front_segment.png
86048,img/WOMEN/Dresses/id_00001740/10_1_front.jpg,img/WOMEN/Dresses/id_00001740/10_2_side.jpg,img_seg/WOMEN/Dresses/id_00001740/10_1_front_segment.png,img_seg/WOMEN/Dresses/id_00001740/10_2_side_segment.png
86050,img/WOMEN/Dresses/id_00001740/10_2_side.jpg,img/WOMEN/Dresses/id_00001740/10_1_front.jpg,img_seg/WOMEN/Dresses/id_00001740/10_2_side_segment.png,img_seg/WOMEN/Dresses/id_00001740/10_1_front_segment.png
86055,img/WOMEN/Tees_Tanks/id_00001801/06_2_side.jpg,img/WOMEN/Tees_Tanks/id_00001801/06_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00001801/06_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00001801/06_1_front_segment.png
86060,img/WOMEN/Tees_Tanks/id_00001801/06_1_front.jpg,img/WOMEN/Tees_Tanks/id_00001801/06_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00001801/06_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00001801/06_2_side_segment.png
86085,img/WOMEN/Tees_Tanks/id_00004110/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004110/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004110/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004110/02_2_side_segment.png
86090,img/WOMEN/Tees_Tanks/id_00004110/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004110/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004110/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004110/02_1_front_segment.png
86098,img/WOMEN/Graphic_Tees/id_00004855/01_1_front.jpg,img/WOMEN/Graphic_Tees/id_00004855/01_2_side.jpg,img_seg/WOMEN/Graphic_Tees/id_00004855/01_1_front_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004855/01_2_side_segment.png
86105,img/WOMEN/Graphic_Tees/id_00004855/01_2_side.jpg,img/WOMEN/Graphic_Tees/id_00004855/01_1_front.jpg,img_seg/WOMEN/Graphic_Tees/id_00004855/01_2_side_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004855/01_1_front_segment.png
86122,img/WOMEN/Blouses_Shirts/id_00005084/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00005084/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005084/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005084/01_2_side_segment.png
86125,img/WOMEN/Blouses_Shirts/id_00005084/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005084/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005084/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005084/01_1_front_segment.png
86130,img/WOMEN/Tees_Tanks/id_00003449/07_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003449/07_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003449/07_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003449/07_2_side_segment.png
86133,img/WOMEN/Tees_Tanks/id_00003449/07_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003449/07_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003449/07_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003449/07_1_front_segment.png
86138,img/WOMEN/Dresses/id_00006704/04_1_front.jpg,img/WOMEN/Dresses/id_00006704/04_2_side.jpg,img_seg/WOMEN/Dresses/id_00006704/04_1_front_segment.png,img_seg/WOMEN/Dresses/id_00006704/04_2_side_segment.png
86141,img/WOMEN/Dresses/id_00006704/04_2_side.jpg,img/WOMEN/Dresses/id_00006704/04_1_front.jpg,img_seg/WOMEN/Dresses/id_00006704/04_2_side_segment.png,img_seg/WOMEN/Dresses/id_00006704/04_1_front_segment.png
86151,img/WOMEN/Blouses_Shirts/id_00006537/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00006537/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00006537/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00006537/02_2_side_segment.png
86156,img/WOMEN/Blouses_Shirts/id_00006537/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00006537/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00006537/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00006537/02_1_front_segment.png
86163,img/WOMEN/Tees_Tanks/id_00006863/46_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006863/46_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006863/46_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006863/46_2_side_segment.png
86168,img/WOMEN/Tees_Tanks/id_00006863/46_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006863/46_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006863/46_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006863/46_1_front_segment.png
86174,img/WOMEN/Jackets_Coats/id_00003446/03_2_side.jpg,img/WOMEN/Jackets_Coats/id_00003446/03_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00003446/03_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00003446/03_1_front_segment.png
86177,img/WOMEN/Jackets_Coats/id_00003446/03_1_front.jpg,img/WOMEN/Jackets_Coats/id_00003446/03_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00003446/03_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00003446/03_2_side_segment.png
86194,img/WOMEN/Sweatshirts_Hoodies/id_00003318/03_2_side.jpg,img/WOMEN/Sweatshirts_Hoodies/id_00003318/03_1_front.jpg,img_seg/WOMEN/Sweatshirts_Hoodies/id_00003318/03_2_side_segment.png,img_seg/WOMEN/Sweatshirts_Hoodies/id_00003318/03_1_front_segment.png
86197,img/WOMEN/Sweatshirts_Hoodies/id_00003318/03_1_front.jpg,img/WOMEN/Sweatshirts_Hoodies/id_00003318/03_2_side.jpg,img_seg/WOMEN/Sweatshirts_Hoodies/id_00003318/03_1_front_segment.png,img_seg/WOMEN/Sweatshirts_Hoodies/id_00003318/03_2_side_segment.png
86215,img/WOMEN/Blouses_Shirts/id_00005351/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005351/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005351/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005351/01_1_front_segment.png
86217,img/WOMEN/Blouses_Shirts/id_00005351/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00005351/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005351/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005351/01_2_side_segment.png
86219,img/WOMEN/Jackets_Coats/id_00005167/06_2_side.jpg,img/WOMEN/Jackets_Coats/id_00005167/06_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00005167/06_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005167/06_1_front_segment.png
86224,img/WOMEN/Jackets_Coats/id_00005167/06_1_front.jpg,img/WOMEN/Jackets_Coats/id_00005167/06_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00005167/06_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005167/06_2_side_segment.png
86245,img/WOMEN/Jackets_Coats/id_00001140/02_1_front.jpg,img/WOMEN/Jackets_Coats/id_00001140/02_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00001140/02_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00001140/02_2_side_segment.png
86250,img/WOMEN/Jackets_Coats/id_00001140/02_2_side.jpg,img/WOMEN/Jackets_Coats/id_00001140/02_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00001140/02_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00001140/02_1_front_segment.png
86267,img/WOMEN/Dresses/id_00002411/02_1_front.jpg,img/WOMEN/Dresses/id_00002411/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00002411/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00002411/02_2_side_segment.png
86272,img/WOMEN/Dresses/id_00002411/02_2_side.jpg,img/WOMEN/Dresses/id_00002411/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00002411/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00002411/02_1_front_segment.png
86282,img/WOMEN/Tees_Tanks/id_00002162/34_1_front.jpg,img/WOMEN/Tees_Tanks/id_00002162/34_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00002162/34_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00002162/34_2_side_segment.png
86289,img/WOMEN/Tees_Tanks/id_00002162/34_2_side.jpg,img/WOMEN/Tees_Tanks/id_00002162/34_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00002162/34_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00002162/34_1_front_segment.png
86297,img/WOMEN/Dresses/id_00002411/04_2_side.jpg,img/WOMEN/Dresses/id_00002411/04_1_front.jpg,img_seg/WOMEN/Dresses/id_00002411/04_2_side_segment.png,img_seg/WOMEN/Dresses/id_00002411/04_1_front_segment.png
86302,img/WOMEN/Dresses/id_00002411/04_1_front.jpg,img/WOMEN/Dresses/id_00002411/04_2_side.jpg,img_seg/WOMEN/Dresses/id_00002411/04_1_front_segment.png,img_seg/WOMEN/Dresses/id_00002411/04_2_side_segment.png
86304,img/MEN/Sweaters/id_00001315/01_2_side.jpg,img/MEN/Sweaters/id_00001315/01_1_front.jpg,img_seg/MEN/Sweaters/id_00001315/01_2_side_segment.png,img_seg/MEN/Sweaters/id_00001315/01_1_front_segment.png
86307,img/MEN/Sweaters/id_00001315/01_1_front.jpg,img/MEN/Sweaters/id_00001315/01_2_side.jpg,img_seg/MEN/Sweaters/id_00001315/01_1_front_segment.png,img_seg/MEN/Sweaters/id_00001315/01_2_side_segment.png
86319,img/WOMEN/Tees_Tanks/id_00005559/03_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005559/03_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005559/03_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005559/03_1_front_segment.png
86321,img/WOMEN/Tees_Tanks/id_00005559/03_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005559/03_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005559/03_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005559/03_2_side_segment.png
86338,img/WOMEN/Dresses/id_00001362/02_2_side.jpg,img/WOMEN/Dresses/id_00001362/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00001362/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00001362/02_1_front_segment.png
86341,img/WOMEN/Dresses/id_00001362/02_1_front.jpg,img/WOMEN/Dresses/id_00001362/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00001362/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00001362/02_2_side_segment.png
86349,img/WOMEN/Blouses_Shirts/id_00004504/04_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00004504/04_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004504/04_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004504/04_1_front_segment.png
86354,img/WOMEN/Blouses_Shirts/id_00004504/04_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00004504/04_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004504/04_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004504/04_2_side_segment.png
86366,img/WOMEN/Tees_Tanks/id_00003523/52_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003523/52_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003523/52_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003523/52_2_side_segment.png
86369,img/WOMEN/Tees_Tanks/id_00003523/52_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003523/52_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003523/52_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003523/52_1_front_segment.png
86383,img/MEN/Sweaters/id_00002921/01_1_front.jpg,img/MEN/Sweaters/id_00002921/01_2_side.jpg,img_seg/MEN/Sweaters/id_00002921/01_1_front_segment.png,img_seg/MEN/Sweaters/id_00002921/01_2_side_segment.png
86388,img/MEN/Sweaters/id_00002921/01_2_side.jpg,img/MEN/Sweaters/id_00002921/01_1_front.jpg,img_seg/MEN/Sweaters/id_00002921/01_2_side_segment.png,img_seg/MEN/Sweaters/id_00002921/01_1_front_segment.png
86391,img/WOMEN/Tees_Tanks/id_00006101/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006101/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006101/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006101/02_1_front_segment.png
86396,img/WOMEN/Tees_Tanks/id_00006101/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006101/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006101/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006101/02_2_side_segment.png
86420,img/MEN/Sweatshirts_Hoodies/id_00007821/01_1_front.jpg,img/MEN/Sweatshirts_Hoodies/id_00007821/01_2_side.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00007821/01_1_front_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00007821/01_2_side_segment.png
86423,img/MEN/Sweatshirts_Hoodies/id_00007821/01_2_side.jpg,img/MEN/Sweatshirts_Hoodies/id_00007821/01_1_front.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00007821/01_2_side_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00007821/01_1_front_segment.png
86433,img/WOMEN/Tees_Tanks/id_00005716/07_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005716/07_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005716/07_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005716/07_1_front_segment.png
86438,img/WOMEN/Tees_Tanks/id_00005716/07_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005716/07_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005716/07_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005716/07_2_side_segment.png
86447,img/WOMEN/Sweaters/id_00001344/02_2_side.jpg,img/WOMEN/Cardigans/id_00001344/02_1_front.jpg,img_seg/WOMEN/Sweaters/id_00001344/02_2_side_segment.png,img_seg/WOMEN/Cardigans/id_00001344/02_1_front_segment.png
86450,img/WOMEN/Cardigans/id_00001344/02_1_front.jpg,img/WOMEN/Sweaters/id_00001344/02_2_side.jpg,img_seg/WOMEN/Cardigans/id_00001344/02_1_front_segment.png,img_seg/WOMEN/Sweaters/id_00001344/02_2_side_segment.png
86460,img/MEN/Tees_Tanks/id_00002341/01_2_side.jpg,img/MEN/Tees_Tanks/id_00002341/01_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00002341/01_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00002341/01_1_front_segment.png
86463,img/MEN/Tees_Tanks/id_00002341/01_1_front.jpg,img/MEN/Tees_Tanks/id_00002341/01_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00002341/01_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00002341/01_2_side_segment.png
86472,img/WOMEN/Tees_Tanks/id_00005428/01_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005428/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005428/01_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005428/01_2_side_segment.png
86475,img/WOMEN/Tees_Tanks/id_00005428/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005428/01_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005428/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005428/01_1_front_segment.png
86480,img/MEN/Tees_Tanks/id_00007073/10_1_front.jpg,img/MEN/Tees_Tanks/id_00007073/10_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00007073/10_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00007073/10_2_side_segment.png
86483,img/MEN/Tees_Tanks/id_00007073/10_2_side.jpg,img/MEN/Tees_Tanks/id_00007073/10_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00007073/10_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00007073/10_1_front_segment.png
86489,img/WOMEN/Blouses_Shirts/id_00007019/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00007019/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007019/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007019/01_1_front_segment.png
86492,img/WOMEN/Blouses_Shirts/id_00007019/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00007019/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007019/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007019/01_2_side_segment.png
86495,img/WOMEN/Blouses_Shirts/id_00007740/04_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00007740/04_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007740/04_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007740/04_2_side_segment.png
86498,img/WOMEN/Blouses_Shirts/id_00007740/04_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00007740/04_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007740/04_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007740/04_1_front_segment.png
86507,img/WOMEN/Rompers_Jumpsuits/id_00004262/03_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004262/03_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004262/03_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004262/03_2_side_segment.png
86510,img/WOMEN/Rompers_Jumpsuits/id_00004262/03_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004262/03_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004262/03_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004262/03_1_front_segment.png
86520,img/WOMEN/Tees_Tanks/id_00006870/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006870/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006870/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006870/02_1_front_segment.png
86523,img/WOMEN/Tees_Tanks/id_00006870/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006870/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006870/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006870/02_2_side_segment.png
86537,img/WOMEN/Tees_Tanks/id_00002201/22_1_front.jpg,img/WOMEN/Tees_Tanks/id_00002201/22_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00002201/22_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00002201/22_2_side_segment.png
86542,img/WOMEN/Tees_Tanks/id_00002201/22_2_side.jpg,img/WOMEN/Tees_Tanks/id_00002201/22_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00002201/22_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00002201/22_1_front_segment.png
86552,img/WOMEN/Tees_Tanks/id_00004173/04_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004173/04_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004173/04_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004173/04_2_side_segment.png
86555,img/WOMEN/Tees_Tanks/id_00004173/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004173/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004173/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004173/04_1_front_segment.png
86560,img/WOMEN/Cardigans/id_00002121/32_1_front.jpg,img/WOMEN/Cardigans/id_00002121/32_2_side.jpg,img_seg/WOMEN/Cardigans/id_00002121/32_1_front_segment.png,img_seg/WOMEN/Cardigans/id_00002121/32_2_side_segment.png
